seller-sku	asin1	price	quantity
ONTXT-LENOVO-21SHCTO1WW-16-1-10H-1	B0FNMBP6CM	1139	35
ONTXT-LENOVO-21SHCTO1WW-16-1-10P-1	B0FNM8SLDB	1189	35
ONTXT-LENOVO-21SHCTO1WW-16-1-11H-1	B0FNM9DVNB	1139	35
ONTXT-LENOVO-21SHCTO1WW-16-1-11P-1	B0FNMB9JRS	1189	35
ONTXT-LENOVO-21SHCTO1WW-16-2-10H-1	B0FNMBG2XP	1259	35
ONTXT-LENOVO-21SHCTO1WW-16-2-10P-1	B0FNM8HGKF	1309	35
ONTXT-LENOVO-21SHCTO1WW-16-2-11H-1	B0FNM85LG8	1259	35
ONTXT-LENOVO-21SHCTO1WW-16-2-11P-1	B0FNMC9B2R	1309	35
ONTXT-LENOVO-21SHCTO1WW-16-512-10H-1	B0FNM8GSSW	1079	35
ONTXT-LENOVO-21SHCTO1WW-16-512-10P-1	B0FNMBK3TP	1129	35
ONTXT-LENOVO-21SHCTO1WW-16-512-11H-1	B0FNM8CRM5	1079	35
ONTXT-LENOVO-21SHCTO1WW-16-512-11P-1	B0FNM8DNJ9	1129	35
ONTXT-LENOVO-21SHCTO1WW-32-1-10H-1	B0FNMCW86J	1239	35
ONTXT-LENOVO-21SHCTO1WW-32-1-10P-1	B0FNMBG9Z2	1289	35
ONTXT-LENOVO-21SHCTO1WW-32-1-11H-1	B0FNMBYYYX	1239	35
ONTXT-LENOVO-21SHCTO1WW-32-1-11P-1	B0FNMB5588	1289	35
ONTXT-LENOVO-21SHCTO1WW-32-2-10H-1	B0FNM9YCXS	1359	35
ONTXT-LENOVO-21SHCTO1WW-32-2-10P-1	B0FNMDWBV9	1409	35
ONTXT-LENOVO-21SHCTO1WW-32-2-11H-1	B0FNMFNM5Z	1359	35
ONTXT-LENOVO-21SHCTO1WW-32-2-11P-1	B0FNMCX6X1	1409	35
ONTXT-LENOVO-21SHCTO1WW-48-2-10H-1	B0FNM8XC1R	1459	35
ONTXT-LENOVO-21SHCTO1WW-48-2-10P-1	B0FNMB23DF	1509	35
ONTXT-LENOVO-21SHCTO1WW-48-2-11H-1	B0FNM9RFVV	1459	35
ONTXT-LENOVO-21SHCTO1WW-48-2-11P-1	B0FNM8FBDM	1509	35
ONTXT-LENOVO-21SHCTO1WW-48-4-10H-1	B0FNMBY285	1639	35
ONTXT-LENOVO-21SHCTO1WW-48-4-10P-1	B0FNM9T52T	1689	35
ONTXT-LENOVO-21SHCTO1WW-48-4-11P-1	B0FNM7XWF5	1689	35
ONTXT-LENOVO-21SHCTO1WW-64-2-10H-1	B0FNMBF3P8	1559	35
ONTXT-LENOVO-21SHCTO1WW-64-2-10P-1	B0FNMBHD5Z	1609	35
ONTXT-LENOVO-21SHCTO1WW-64-2-11H-1	B0FNM8FWZ8	1559	35
ONTXT-LENOVO-21SHCTO1WW-64-2-11P-1	B0FNM96BKC	1609	35
ONTXT-LENOVO-21SHCTO1WW-64-4-10H-1	B0FNM8D7KC	1739	35
ONTXT-LENOVO-21SHCTO1WW-64-4-10P-1	B0FNM8F3BT	1789	35
ONTXT-LENOVO-21SHCTO1WW-64-4-11H-1	B0FNM892CQ	1739	35
ONTXT-LENOVO-21SHCTO1WW-64-4-11P-1	B0FNMDXM7L	1789	35
ONTXT-LENOVO-21SHCTO1WW-64-8-10H-1	B0FNMCR655	2079	35
ONTXT-LENOVO-21SHCTO1WW-64-8-10P-1	B0FNMBQBW2	2129	35
ONTXT-LENOVO-21SHCTO1WW-64-8-11H-1	B0FNM9JYZR	2079	35
ONTXT-LENOVO-21SHCTO1WW-64-8-11P-1	B0FNMBGVRG	2129	35
ONTXT-LENOVO-83CC0053IN-16-1-10P-1	B0FPB82JTG	689	432
ONTXT-LENOVO-83CC0053IN-16-1-11P-1	B0FPB7DGZN	689	432
ONTXT-LENOVO-83CC0053IN-16-512-10P-1	B0FPB7ZPTZ	629	432
ONTXT-LENOVO-83CC0053IN-16-512-11P-1	B0FPB8N9JY	629	432
ONTXT-LENOVO-83CC0053IN-24-1-10P-1	B0FPB81BCD	729	432
ONTXT-LENOVO-83CC0053IN-24-1-11P-1	B0FPB833TW	729	432
ONTXT-LENOVO-83CC0053IN-24-2-10P-1	B0FPB92SLZ	849	432
ONTXT-LENOVO-83CC0053IN-24-2-11P-1	B0FPB7BKPM	849	432
ONTXT-LENOVO-83CC0053IN-40-1-10P-1	B0FPB7WR6Y	809	432
ONTXT-LENOVO-83CC0053IN-40-1-11P-1	B0FPB7P5FP	809	432
ONTXT-LENOVO-83CC0053IN-40-2-10P-1	B0FPB6T62B	929	432
ONTXT-LENOVO-83CC0053IN-40-2-11P-1	B0FPB7X9GD	929	432
ONTXT-LENOVO-83CC0053IN-40-4-10P-1	B0FPB6YCC1	1109	432
ONTXT-LENOVO-83CC0053IN-40-4-11P-1	B0FPB75LY9	1109	432
ONTXT-LENOVO-83F0CTO1WW-U7-16-1-11H-1	B0FM8DZS4G	1739	10
ONTXT-LENOVO-83F0CTO1WW-U7-16-1-11P-1	B0FM8C7DBC	1789	10
ONTXT-LENOVO-83F0CTO1WW-U7-16-2-11H-1	B0FM8FCD46	1859	10
ONTXT-LENOVO-83F0CTO1WW-U7-16-2-11P-1	B0FM89S8Y9	1909	10
ONTXT-LENOVO-83F0CTO1WW-U7-24-1-11H-1	B0FM8C2CF5	1789	10
ONTXT-LENOVO-83F0CTO1WW-U7-24-1-11P-1	B0FM8BG3LM	1839	10
ONTXT-LENOVO-83F0CTO1WW-U7-24-2-11H-1	B0FM8C1KV9	1909	10
ONTXT-LENOVO-83F0CTO1WW-U7-24-2-11P-1	B0FM8DB9R4	1959	10
ONTXT-LENOVO-83F0CTO1WW-U7-32-1-11H-1	B0FM8BM85D	1839	10
ONTXT-LENOVO-83F0CTO1WW-U7-32-1-11P-1	B0FM8B4G99	1889	10
ONTXT-LENOVO-83F0CTO1WW-U7-32-2-11H-1	B0FM8FQW67	1959	10
ONTXT-LENOVO-83F0CTO1WW-U7-32-4-11H-1	B0FM892DXC	2139	10
ONTXT-LENOVO-83F0CTO1WW-U7-32-4-11P-1	B0FM8BMGL4	2189	10
ONTXT-LENOVO-83F0CTO1WW-U7-48-2-11H-1	B0FM8DWFXX	2059	10
ONTXT-LENOVO-83F0CTO1WW-U7-48-2-11P-1	B0FM8DKWX7	2109	10
ONTXT-LENOVO-83F0CTO1WW-U7-48-4-11H-1	B0FM8CS3PR	2239	10
ONTXT-LENOVO-83F0CTO1WW-U7-48-4-11P-1	B0FM8BYTFJ	2289	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-2-11H-1	B0FM8D8DNM	2159	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-2-11P-1	B0FM8FJYKM	2209	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-4-11H-1	B0FM8CCPBG	2339	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-4-11P-1	B0FM8F7KKP	2389	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-8-11H-1	B0CHKP9PPR	2679	10
ONTXT-LENOVO-83F0CTO1WW-U7-64-8-11P-1	B0FM87PMH6	2729	10
ONTXT-LENOVO-83F0CTO1WW-U9-16-1-11H-1	B0FM895D2L	2059	16
ONTXT-LENOVO-83F0CTO1WW-U9-16-1-11P-1	B0FM89RM16	2109	16
ONTXT-LENOVO-83F0CTO1WW-U9-16-2-11H-1	B0FM87QTDH	2179	16
ONTXT-LENOVO-83F0CTO1WW-U9-16-2-11P-1	B0FM8B57P3	2229	16
ONTXT-LENOVO-83F0CTO1WW-U9-24-1-11H-1	B0FM8BMH72	2109	16
ONTXT-LENOVO-83F0CTO1WW-U9-24-1-11P-1	B0FM88QGQG	2159	16
ONTXT-LENOVO-83F0CTO1WW-U9-24-2-11H-1	B0FM87Q2DS	2229	16
ONTXT-LENOVO-83F0CTO1WW-U9-24-2-11P-1	B0FM8985PP	2279	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-1-11H-1	B0FM8CG6KW	2159	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-1-11P-1	B0FM887T96	2209	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-2-11H-1	B0FM89DH4N	2279	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-2-11P-1	B0FM89LNHD	2329	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-4-11H-1	B0FM88LT2X	2459	16
ONTXT-LENOVO-83F0CTO1WW-U9-32-4-11P-1	B0FM88TZYH	2509	16
ONTXT-LENOVO-83F0CTO1WW-U9-48-2-11H-1	B0FM8C37XT	2379	16
ONTXT-LENOVO-83F0CTO1WW-U9-48-2-11P-1	B0FM8CFNV1	2429	16
ONTXT-LENOVO-83F0CTO1WW-U9-48-4-11H-1	B0FM8FDQ57	2559	16
ONTXT-LENOVO-83F0CTO1WW-U9-48-4-11P-1	B0FM89HV4Q	2609	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-2-11H-1	B0FM8B58JT	2479	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-2-11P-1	B0FM8D4G1K	2529	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-4-11H-1	B0FM882ZQR	2659	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-4-11P-1	B0FM8DYV8P	2709	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-8-11H-1	B0FM888Y2P	2999	16
ONTXT-LENOVO-83F0CTO1WW-U9-64-8-11P-1	B0FM8CNP69	3049	16
ONTXT-LENOVO-83J1002SUS-16-1-11H-1	B0FLJNTM9C	859	5
ONTXT-LENOVO-83J1002SUS-16-1-11P-1	B0FLJPHYQ5	909	5
ONTXT-LENOVO-83J1002SUS-16-2-11H-1	B0FLJQK4RY	979	5
ONTXT-LENOVO-83J1002SUS-16-2-11P-1	B0FM89Y9QD	1029	5
ONTXT-LENOVO-83J1002SUS-16-512-11H-1	B0FLJLPQ74	799	5
ONTXT-LENOVO-83J1002SUS-16-512-11P-1	B0FLJJVGHC	849	5
ONTXT-LENOVO-83J1002SUS-32-1-11H-1	B0FLJN3L9G	959	5
ONTXT-LENOVO-83J1002SUS-32-1-11P-1	B0FLJP4D5V	1009	5
ONTXT-LENOVO-83J1002SUS-32-2-11H-1	B0FLJK2PPH	1079	5
ONTXT-LENOVO-83J1002SUS-32-2-11P-1	B0FLJKSZWZ	1129	5
ONTXT-LENOVO-83J1002SUS-32-4-11H-1	B0FM8BY228	1259	5
ONTXT-LENOVO-83J1002SUS-32-4-11P-1	B0FM8BPZ4X	1309	5
ONTXT-LENOVO-83J1002SUS-48-2-11H-1	B0FM8FRW9P	1179	5
ONTXT-LENOVO-83J1002SUS-48-2-11P-1	B0FM8BN3LP	1229	5
ONTXT-LENOVO-83J1002SUS-48-4-11H-1	B0FM8FRW9S	1359	5
ONTXT-LENOVO-83J1002SUS-48-4-11P-1	B0FM8FQYJ4	1409	5
ONTXT-LENOVO-83J1002SUS-64-2-11H-1	B0FLJQCD9B	1279	5
ONTXT-LENOVO-83J1002SUS-64-2-11P-1	B0FLJKMKCV	1329	5
ONTXT-LENOVO-83J1002SUS-64-4-11H-1	B0FLJNYNGZ	1459	5
ONTXT-LENOVO-83J1002SUS-64-4-11P-1	B0FM8FB8SD	1509	5
ONTXT-LENOVO-83JHCTO1WW-16-1-11H-1	B0FM8CQB3T	1509	6
ONTXT-LENOVO-83JHCTO1WW-16-1-11P-1	B0FM8BM7H8	1559	6
ONTXT-LENOVO-83JHCTO1WW-16-2-11H-1	B0FM886SRQ	1629	6
ONTXT-LENOVO-83JHCTO1WW-16-2-11P-1	B0FM8918YJ	1679	6
ONTXT-LENOVO-83JHCTO1WW-32-1-10P-1	B0FM893P3X	1659	6
ONTXT-LENOVO-83JHCTO1WW-32-1-11H-1	B0FM8B53FD	1609	6
ONTXT-LENOVO-83JHCTO1WW-32-1-11P-1	B0FM89G9Q8	1659	6
ONTXT-LENOVO-83JHCTO1WW-32-2-10P-1	B0FM88VFHF	1779	6
ONTXT-LENOVO-83JHCTO1WW-32-2-11H-1	B0FM88LRKW	1729	6
ONTXT-LENOVO-83JHCTO1WW-32-2-11P-1	B0FMDN3Z98	1779	6
ONTXT-LENOVO-83JHCTO1WW-48-2-11H-1	B0FM89V8LG	1829	6
ONTXT-LENOVO-83JHCTO1WW-48-2-11P-1	B0FM8C1X7M	1879	6
ONTXT-LENOVO-83JHCTO1WW-48-4-11H-1	B0FM87LY5N	2009	6
ONTXT-LENOVO-83JHCTO1WW-48-4-11P-1	B0FM889RFD	2059	6
ONTXT-LENOVO-83JHCTO1WW-64-4-11H-1	B0FM8BR2ST	2109	6
ONTXT-LENOVO-83JHCTO1WW-64-4-11P-1	B0FM89WK8Z	2159	6
ONTXT-LENOVO-83JHCTO1WW-64-8-11H-1	B0FM8734Z5	2449	6
ONTXT-LENOVO-83JHCTO1WW-64-8-11P-1	B0FM88MXGR	2499	6
ONTXT-LENOVO-83LY0000US-16-1-11H-1	B0FN7GRFMN	1699	8
ONTXT-LENOVO-83LY0000US-16-1-11P-1	B0FN7F8Z93	1749	8
ONTXT-LENOVO-83LY0000US-16-2-11H-1	B0FN7DQBXQ	1819	8
ONTXT-LENOVO-83LY0000US-16-2-11P-1	B0FN7F747R	1869	8
ONTXT-LENOVO-83LY0000US-32-1-11H-1	B0FN7D1R18	1799	8
ONTXT-LENOVO-83LY0000US-32-1-11P-1	B0FN7DTZ4L	1849	8
ONTXT-LENOVO-83LY0000US-32-2-11H-1	B0FN7HG777	1919	8
ONTXT-LENOVO-83LY0000US-32-2-11P-1	B0FN7J43D2	1969	8
ONTXT-LENOVO-83LY0000US-48-2-11H-1	B0FN7DHK2N	2019	8
ONTXT-LENOVO-83LY0000US-48-2-11P-1	B0FN7G9L8V	2069	8
ONTXT-LENOVO-83LY0000US-48-4-11H-1	B0FN7GNVFY	2199	8
ONTXT-LENOVO-83LY0000US-48-4-11P-1	B0FN7BKP7S	2249	8
ONTXT-LENOVO-83LY0000US-64-2-11H-1	B0FN7HCXRG	2119	8
ONTXT-LENOVO-83LY0000US-64-2-11P-1	B0FN7GBNY6	2169	8
ONTXT-LENOVO-83LY0000US-64-4-11H-1	B0FN7D2RWS	2299	8
ONTXT-LENOVO-83LY0000US-64-4-11P-1	B0FN7D7BP9	2349	8
ONTXT-LENOVO-83LY0000US-64-8-11H-1	B0FN7CHNW2	2639	8
ONTXT-LENOVO-83LY0000US-64-8-11P-1	B0FN7H6N3X	2689	8
ONTXT-LG-16T90Q-K.AAG6U1-16-1-10H-1	B0FNCLXV61	869	25
ONTXT-LG-16T90Q-K.AAG6U1-16-1-10P-1	B0FNCNTLPB	919	25
ONTXT-LG-16T90Q-K.AAG6U1-16-1-11H-1	B0FNCNV9PL	869	25
ONTXT-LG-16T90Q-K.AAG6U1-16-1-11P-1	B0FNCMLFBH	919	25
ONTXT-LG-16T90Q-K.AAG6U1-16-2-10H-1	B0FNCMSRYQ	989	25
ONTXT-LG-16T90Q-K.AAG6U1-16-2-10P-1	B0FNCP9LP7	1039	25
ONTXT-LG-16T90Q-K.AAG6U1-16-2-11H-1	B0FNCMGQPV	989	25
ONTXT-LG-16T90Q-K.AAG6U1-16-2-11P-1	B0FNCPM23P	1039	25
ONTXT-LG-16T90Q-K.AAG6U1-16-4-10H-1	B0FNCLXRTT	1169	25
ONTXT-LG-16T90Q-K.AAG6U1-16-4-10P-1	B0FNCMNHNP	1219	25
ONTXT-LG-16T90Q-K.AAG6U1-16-4-11H-1	B0FNCM4Y7M	1169	25
ONTXT-LG-16T90Q-K.AAG6U1-16-4-11P-1	B0FNCNV9VV	1219	25
ONTXT-LG-16T90Q-K.AAG6U1-16-512-10H-1	B0FNCNLX9G	809	25
ONTXT-LG-16T90Q-K.AAG6U1-16-512-10P-1	B0FNCPHZGF	859	25
ONTXT-LG-16T90Q-K.AAG6U1-16-512-11H-1	B0FNCPXC8V	809	25
ONTXT-LG-16T90Q-K.AAG6U1-16-512-11P-1	B0FNCKD9WL	859	25
ONTXT-LG-16T90Q-K.AAG6U1-16-8-10H-1	B0FNCPSK5L	1509	25
ONTXT-LG-16T90Q-K.AAG6U1-16-8-10P-1	B0FNCK8TP2	1559	25
ONTXT-LG-16T90Q-K.AAG6U1-16-8-11H-1	B0FNCK72G8	1509	25
ONTXT-LG-16T90Q-K.AAG6U1-16-8-11P-1	B0FNCPTSQL	1559	25
ONTXT-LG-17Z90TL-H.AUB6U3-32-1-10H-1	B0FMFC5ZFR	1749	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-1-10P-1	B0FMFCXBT9	1799	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-1-11H-1	B0FMFD9FCD	1749	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-1-11P-1	B0FMFD1LKS	1799	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-2-10H-1	B0FMF8BK35	1869	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-2-10P-1	B0FMFFDFP7	1919	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-2-11H-1	B0FMFBQ35N	1869	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-2-11P-1	B0FMFCG4GL	1919	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-4-10H-1	B0FMFCZYMJ	2049	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-4-10P-1	B0FMFCLHNS	2099	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-4-11H-1	B0FMFCGMDV	2049	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-4-11P-1	B0FMFFS8VM	2099	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-8-10H-1	B0FMFC86GZ	2389	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-8-10P-1	B0FMFG6ZV5	2439	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-8-11H-1	B0FMFCQGRJ	2389	5
ONTXT-LG-17Z90TL-H.AUB6U3-32-8-11P-1	B0FMFCPC8D	2439	5
ONTXT-LG-17Z90TL-H.AUB7U1-32-2-10H-1	B0FMK7J8R7	1899	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-2-10P-1	B0FMK5JGJ5	1949	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-2-11H-1	B0FMK6KQK8	1899	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-2-11P-1	B0FMK5CMYS	1949	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-4-10H-1	B0FMK3LD9N	2079	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-4-10P-1	B0FMK424GH	2129	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-4-11H-1	B0FMK6NH54	2079	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-4-11P-1	B0FMK7DJ52	2129	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-8-10H-1	B0FMK5J3VH	2419	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-8-10P-1	B0FMK4QS61	2469	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-8-11H-1	B0FMK553VV	2419	10
ONTXT-LG-17Z90TL-H.AUB7U1-32-8-11P-1	B0FMK5RD1T	2469	10
ONTXT-MSI-A1VGG-091US-32-1-10H-1	B0FNCWG5NY	1739	12
ONTXT-MSI-A1VGG-091US-32-1-10P-1	B0FNCXGMQW	1789	12
ONTXT-MSI-A1VGG-091US-32-1-11H-1	B0FNCW9RK4	1739	12
ONTXT-MSI-A1VGG-091US-32-1-11P-1	B0FNCYHKWG	1789	12
ONTXT-MSI-A1VGG-091US-32-2-10H-1	B0FNCZQZ9M	1859	12
ONTXT-MSI-A1VGG-091US-32-2-10P-1	B0FNCM53J7	1909	12
ONTXT-MSI-A1VGG-091US-32-2-11H-1	B0FNCV7F9Z	1859	12
ONTXT-MSI-A1VGG-091US-32-2-11P-1	B0FNCWGDSK	1909	12
ONTXT-MSI-A1VGG-091US-48-2-10H-1	B0FNCXD8JJ	1959	12
ONTXT-MSI-A1VGG-091US-48-2-10P-1	B0FNCX8Y6Y	2009	12
ONTXT-MSI-A1VGG-091US-48-2-11H-1	B0FNCVRB31	1959	12
ONTXT-MSI-A1VGG-091US-48-2-11P-1	B0FNCYCHF7	2009	12
ONTXT-MSI-A1VGG-091US-48-4-10H-1	B0FNCW29S9	2139	12
ONTXT-MSI-A1VGG-091US-48-4-10P-1	B0FNCYYWX9	2189	12
ONTXT-MSI-A1VGG-091US-48-4-11H-1	B0FNCWBCQH	2139	12
ONTXT-MSI-A1VGG-091US-48-4-11P-1	B0FNCW3VRG	2189	12
ONTXT-MSI-A1VGG-091US-64-2-10H-1	B0FNCWG44W	2059	12
ONTXT-MSI-A1VGG-091US-64-2-10P-1	B0FNCW7TGV	2109	12
ONTXT-MSI-A1VGG-091US-64-2-11H-1	B0FNCYRJVT	2059	12
ONTXT-MSI-A1VGG-091US-64-2-11P-1	B0FNCVMGVL	2109	11
ONTXT-MSI-A1VGG-091US-64-4-10H-1	B0FNCWGLVP	2239	12
ONTXT-MSI-A1VGG-091US-64-4-10P-1	B0FNCZPYHS	2289	12
ONTXT-MSI-A1VGG-091US-64-4-11H-1	B0FNCVKHBH	2239	12
ONTXT-MSI-A1VGG-091US-64-4-11P-1	B0FNCW9KJW	2289	12
ONTXT-MSI-A1VGG-091US-64-8-10H-1	B0FNCYB5Y4	2579	12
ONTXT-MSI-A1VGG-091US-64-8-10P-1	B0FNCYKMM8	2629	12
ONTXT-MSI-A1VGG-091US-64-8-11H-1	B0FND1317F	2579	12
ONTXT-MSI-A1VGG-091US-64-8-11P-1	B0FNCYCYRL	2629	12
ONTXT-MSI-B14WGK-016US-32-1-11H-1	B0FNMJ9YZ8	1889	9
ONTXT-MSI-B14WGK-016US-32-1-11P-1	B0FNMHJ7DV	1939	9
ONTXT-MSI-B14WGK-016US-32-2-11H-1	B0FNMJSB8Q	2009	9
ONTXT-MSI-B14WGK-016US-32-2-11P-1	B0FNMFWJDL	2059	9
ONTXT-MSI-B14WGK-016US-32-4-11H-1	B0FNMKZ6MY	2189	9
ONTXT-MSI-B14WGK-016US-32-4-11P-1	B0FNMGH8B7	2239	9
ONTXT-MSI-B14WGK-016US-48-2-11H-1	B0FNMFR7SN	2109	9
ONTXT-MSI-B14WGK-016US-48-2-11P-1	B0FNMG1YTD	2159	9
ONTXT-MSI-B14WGK-016US-48-4-11H-1	B0FNMF7LRR	2289	9
ONTXT-MSI-B14WGK-016US-48-4-11P-1	B0FNMHHKKC	2339	9
ONTXT-MSI-B14WGK-016US-64-2-11H-1	B0FNMG6YPN	2209	9
ONTXT-MSI-B14WGK-016US-64-2-11P-1	B0FNMD6BNB	2259	9
ONTXT-MSI-B14WGK-016US-64-4-11H-1	B0FNMF2L1B	2389	9
ONTXT-MSI-B14WGK-016US-64-4-11P-1	B0FNMF3NVM	2439	9
ONTXT-MSI-B7VF-461US-16-1-10H-1	B0FMRHB9W9	929	5
ONTXT-MSI-B7VF-461US-16-1-10P-1	B0FMRJWHZ3	979	5
ONTXT-MSI-B7VF-461US-16-1-11H-1	B0FMRK2KXZ	929	5
ONTXT-MSI-B7VF-461US-16-1-11P-1	B0FMRFVXPD	979	5
ONTXT-MSI-B7VF-461US-32-1-10H-1	B0FMRH66Q2	1029	5
ONTXT-MSI-B7VF-461US-32-1-10P-1	B0FMRD4RY1	1079	5
ONTXT-MSI-B7VF-461US-32-1-11H-1	B0FMRGL2DD	1029	5
ONTXT-MSI-B7VF-461US-32-1-11P-1	B0FMRJSRVD	1079	5
ONTXT-MSI-B7VF-461US-32-2-10H-1	B0FMRGDBCJ	1149	5
ONTXT-MSI-B7VF-461US-32-2-10P-1	B0FMRDHKW8	1199	5
ONTXT-MSI-B7VF-461US-32-2-11H-1	B0FMRDC7L4	1149	5
ONTXT-MSI-B7VF-461US-32-2-11P-1	B0FMRHVQPP	1199	5
ONTXT-MSI-B7VF-461US-64-2-10H-1	B0FMRG3RJ9	1349	5
ONTXT-MSI-B7VF-461US-64-2-10P-1	B0FMRGLVF2	1399	5
ONTXT-MSI-B7VF-461US-64-2-11H-1	B0FMRDHYCD	1349	5
ONTXT-MSI-B7VF-461US-64-2-11P-1	B0FMRGWYHZ	1399	5
ONTXT-MSI-B7VF-461US-64-4-10H-1	B0FMRGG6LS	1529	5
ONTXT-MSI-B7VF-461US-64-4-10P-1	B0FMRGBMMC	1579	5
ONTXT-MSI-B7VF-461US-64-4-11H-1	B0FMRGXYY8	1529	5
ONTXT-MSI-B7VF-461US-64-4-11P-1	B0FMRFC22T	1579	5
ONTXT-SAMSUNG-NP960QGK-KG1US-16-1-10H-1	B0FMNRVB15	1199	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-1-10P-1	B0FMNV4HSV	1249	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-1-11H-1	B0FMNV81ZX	1199	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-1-11P-1	B0FMNSJRBX	1249	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-2-10H-1	B0FMNS8KL4	1319	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-2-10P-1	B0FMNPNXCB	1369	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-2-11H-1	B0FMNRV91G	1319	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-2-11P-1	B0FMNS2NM4	1369	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-4-10H-1	B0FMNSSNM4	1499	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-4-10P-1	B0FMNR8BJ4	1549	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-4-11H-1	B0FMNPVYFZ	1499	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-4-11P-1	B0FMNQF5YR	1549	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-8-10H-1	B0FMNRRFPK	1839	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-8-10P-1	B0FMNTMDTG	1889	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-8-11H-1	B0FMNRQ55W	1839	9
ONTXT-SAMSUNG-NP960QGK-KG1US-16-8-11P-1	B0FMNTR41M	1889	9
ONTXY-ACER-A14-52MT-701K-32-1-10H-1	B0FFB7XMDX	1029	46
ONTXY-ACER-A14-52MT-701K-32-1-10P-1	B0FFB75QVQ	1079	46
ONTXY-ACER-A14-52MT-701K-32-1-11H-1	B0FFB6JTFD	1029	46
ONTXY-ACER-A14-52MT-701K-32-1-11P-1	B0FFB8HNPF	1079	46
ONTXY-ACER-A14-52MT-701K-32-2-10H-1	B0FFB5R7SC	1149	46
ONTXY-ACER-A14-52MT-701K-32-2-10P-1	B0FFB53Y41	1199	46
ONTXY-ACER-A14-52MT-701K-32-2-11H-1	B0FFB5JWWV	1149	46
ONTXY-ACER-A14-52MT-701K-32-2-11P-1	B0FFB53N1M	1199	46
ONTXY-ACER-A14-52MT-701K-32-4-10H-1	B0FFB73KMX	1329	46
ONTXY-ACER-A14-52MT-701K-32-4-10P-1	B0FFB63SQC	1379	46
ONTXY-ACER-A14-52MT-701K-32-4-11H-1	B0FFB47KN4	1329	46
ONTXY-ACER-A14-52MT-701K-32-4-11P-1	B0FFB9SG5S	1379	46
ONTXY-ACER-A15-51M-93B6-16-1-10H-1	B0FGPRTV37	1069	10
ONTXY-ACER-A15-51M-93B6-16-1-10P-1	B0FGPQZMG1	1119	10
ONTXY-ACER-A15-51M-93B6-16-1-11H-1	B0FGPXHP3H	1069	10
ONTXY-ACER-A15-51M-93B6-16-1-11P-1	B0FGPN1F7C	1119	10
ONTXY-ACER-A15-51M-93B6-16-2-10H-1	B0FGPNXYZG	1189	10
ONTXY-ACER-A15-51M-93B6-16-2-10P-1	B0FGPR454K	1239	10
